transaction_id,store_id,store_name,date,product_id,product_name,quantity,unit_price,total,customer_id,promo_code
1367,3,Airport,09-10-2025,502,Pen,7,0.8,5.6,,DISC10
1368,1,Downtown,13-10-2025,501,Notebook,9,3.5,31.5,,DISC5
1369,2,Suburb,03-10-2025,501,Notebook,1,3.5,3.5,,
1370,2,Suburb,12-10-2025,503,Stapler,8,5.25,42,,DISC5
1371,1,Downtown,19-10-2025,505,Marker,8,1.75,14,2138,DISC5
1372,2,Suburb,27-10-2025,506,Highlighter,9,0.9,8.1,2009,DISC10
1373,2,Suburb,19-10-2025,502,Pen,3,0.8,2.4,2061,
1374,3,Airport,04-10-2025,502,Pen,5,0.8,4,,
1375,2,Suburb,10-10-2025,506,Highlighter,10,0.9,9,,
1376,1,Downtown,22-10-2025,506,Highlighter,10,0.9,9,2131,DISC5
1377,1,Downtown,06-10-2025,506,Highlighter,8,0.9,7.2,,
1378,1,Downtown,11-10-2025,505,Marker,8,1.75,14,,DISC10
1379,2,Suburb,26-10-2025,502,Pen,6,0.8,4.8,2059,
1380,3,Airport,05-10-2025,505,Marker,8,1.75,14,,
1381,2,Suburb,28-10-2025,506,Highlighter,8,0.9,7.2,,DISC10
1382,2,Suburb,12-10-2025,502,Pen,3,0.8,2.4,2165,
1383,2,Suburb,01-10-2025,503,Stapler,5,5.25,26.25,,DISC5
1384,1,Downtown,29-10-2025,502,Pen,9,0.8,7.2,2040,DISC10
1385,1,Downtown,07-10-2025,501,Notebook,4,3.5,14,,
1386,3,Airport,15-10-2025,501,Notebook,10,3.5,35,2153,DISC10
1387,1,Downtown,26-10-2025,502,Pen,4,0.8,3.2,,DISC5
1388,1,Downtown,23-10-2025,506,Highlighter,2,0.9,1.8,2007,DISC5
1389,2,Suburb,02-10-2025,503,Stapler,1,5.25,5.25,,
1390,3,Airport,12-10-2025,503,Stapler,6,5.25,31.5,2139,DISC5
1391,2,Suburb,13-10-2025,505,Marker,10,1.75,17.5,2033,
1392,2,Suburb,21-10-2025,506,Highlighter,5,0.9,4.5,2135,
1393,2,Suburb,29-10-2025,501,Notebook,5,3.5,17.5,,
1394,3,Airport,30-10-2025,502,Pen,2,0.8,1.6,,
1395,1,Downtown,08-10-2025,501,Notebook,5,3.5,17.5,,
1396,2,Suburb,24-10-2025,506,Highlighter,6,0.9,5.4,,DISC10
1397,1,Downtown,26-10-2025,506,Highlighter,2,0.9,1.8,,
1398,2,Suburb,14-10-2025,501,Notebook,4,3.5,14,2136,
1399,3,Airport,08-10-2025,505,Marker,7,1.75,12.25,2083,DISC5
1400,1,Downtown,06-10-2025,506,Highlighter,6,0.9,5.4,2039,DISC5
1401,1,Downtown,30-10-2025,503,Stapler,3,5.25,15.75,,
1402,2,Suburb,03-10-2025,506,Highlighter,5,0.9,4.5,,DISC10
1403,1,Downtown,07-10-2025,504,Folder,4,1.2,4.8,2190,
1404,1,Downtown,18-10-2025,502,Pen,7,0.8,5.6,,
1405,2,Suburb,16-10-2025,504,Folder,5,1.2,6,2194,DISC5
1406,1,Downtown,03-10-2025,503,Stapler,7,5.25,36.75,,DISC5
1407,2,Suburb,22-10-2025,505,Marker,9,1.75,15.75,,DISC5
1408,1,Downtown,06-10-2025,506,Highlighter,8,0.9,7.2,,
1409,3,Airport,23-10-2025,504,Folder,9,1.2,10.8,2130,
1410,1,Downtown,13-10-2025,504,Folder,4,1.2,4.8,,
1411,1,Downtown,24-10-2025,502,Pen,3,0.8,2.4,2141,
1412,1,Downtown,21-10-2025,502,Pen,2,0.8,1.6,,
1413,2,Suburb,04-10-2025,505,Marker,1,1.75,1.75,,
1414,3,Airport,21-10-2025,504,Folder,8,1.2,9.6,2108,
1415,2,Suburb,10-10-2025,504,Folder,7,1.2,8.4,2003,DISC5
1416,2,Suburb,14-10-2025,505,Marker,6,1.75,10.5,,
1417,2,Suburb,03-10-2025,505,Marker,2,1.75,3.5,2088,
1418,3,Airport,30-10-2025,502,Pen,10,0.8,8,,DISC5
1419,3,Airport,13-10-2025,502,Pen,10,0.8,8,2075,DISC10
1420,1,Downtown,10-10-2025,502,Pen,10,0.8,8,,DISC10
1421,1,Downtown,27-10-2025,502,Pen,8,0.8,6.4,2128,DISC10
1422,3,Airport,29-10-2025,503,Stapler,5,5.25,26.25,2127,
1423,1,Downtown,13-10-2025,504,Folder,9,1.2,10.8,,DISC5
1424,1,Downtown,31-10-2025,503,Stapler,1,5.25,5.25,2179,DISC10
1425,3,Airport,28-10-2025,504,Folder,1,1.2,1.2,2086,
1426,2,Suburb,28-10-2025,504,Folder,1,1.2,1.2,,DISC10
1427,2,Suburb,27-10-2025,502,Pen,2,0.8,1.6,,
1428,2,Suburb,08-10-2025,506,Highlighter,10,0.9,9,,
1429,2,Suburb,08-10-2025,502,Pen,1,0.8,0.8,2182,
1430,2,Suburb,29-10-2025,501,Notebook,4,3.5,14,2048,DISC5
1431,2,Suburb,03-10-2025,501,Notebook,7,3.5,24.5,2078,
1432,2,Suburb,30-10-2025,506,Highlighter,3,0.9,2.7,,DISC5
1433,2,Suburb,04-10-2025,504,Folder,9,1.2,10.8,,
1434,1,Downtown,13-10-2025,505,Marker,10,1.75,17.5,,DISC5
1435,1,Downtown,13-10-2025,502,Pen,7,0.8,5.6,,
1436,3,Airport,23-10-2025,506,Highlighter,2,0.9,1.8,,DISC5
1437,2,Suburb,16-10-2025,503,Stapler,10,5.25,52.5,,
1438,1,Downtown,02-10-2025,506,Highlighter,3,0.9,2.7,2004,DISC10
1439,1,Downtown,02-10-2025,505,Marker,5,1.75,8.75,2072,
1440,1,Downtown,13-10-2025,505,Marker,10,1.75,17.5,2051,DISC10
1441,3,Airport,09-10-2025,505,Marker,4,1.75,7,,DISC5
1442,3,Airport,07-10-2025,505,Marker,10,1.75,17.5,,DISC5
1443,2,Suburb,28-10-2025,504,Folder,5,1.2,6,2150,DISC5
1444,3,Airport,08-10-2025,505,Marker,5,1.75,8.75,,DISC10
1445,3,Airport,23-10-2025,505,Marker,4,1.75,7,2172,DISC10
1446,2,Suburb,30-10-2025,503,Stapler,5,5.25,26.25,2144,
1447,2,Suburb,26-10-2025,502,Pen,10,0.8,8,2019,
1448,2,Suburb,13-10-2025,505,Marker,9,1.75,15.75,2025,DISC5
1449,2,Suburb,12-10-2025,502,Pen,1,0.8,0.8,,DISC10
1450,1,Downtown,08-10-2025,506,Highlighter,3,0.9,2.7,,
1451,2,Suburb,31-10-2025,505,Marker,10,1.75,17.5,2053,DISC10
1452,2,Suburb,30-10-2025,504,Folder,8,1.2,9.6,,DISC5
1453,2,Suburb,20-10-2025,501,Notebook,5,3.5,17.5,2084,
1454,2,Suburb,08-10-2025,505,Marker,5,1.75,8.75,,
1455,2,Suburb,11-10-2025,501,Notebook,10,3.5,35,2087,
1456,3,Airport,18-10-2025,501,Notebook,10,3.5,35,,DISC5
1457,1,Downtown,29-10-2025,501,Notebook,5,3.5,17.5,2103,DISC10
1458,2,Suburb,02-10-2025,504,Folder,8,1.2,9.6,2168,
1459,3,Airport,16-10-2025,504,Folder,9,1.2,10.8,2044,DISC5
1460,1,Downtown,26-10-2025,502,Pen,10,0.8,8,2071,DISC5
1461,3,Airport,25-10-2025,505,Marker,1,1.75,1.75,,
1462,1,Downtown,11-10-2025,504,Folder,2,1.2,2.4,,DISC10
1463,1,Downtown,18-10-2025,502,Pen,8,0.8,6.4,2184,DISC10
1464,3,Airport,10-10-2025,503,Stapler,7,5.25,36.75,,
1465,3,Airport,01-10-2025,501,Notebook,5,3.5,17.5,2042,
1466,1,Downtown,07-10-2025,505,Marker,8,1.75,14,,DISC10
1467,1,Downtown,31-10-2025,504,Folder,2,1.2,2.4,,DISC10
1468,2,Suburb,17-10-2025,505,Marker,3,1.75,5.25,,
1469,3,Airport,25-10-2025,501,Notebook,9,3.5,31.5,2051,DISC10
1470,1,Downtown,08-10-2025,502,Pen,8,0.8,6.4,,
1471,3,Airport,29-10-2025,502,Pen,4,0.8,3.2,2028,
1472,2,Suburb,22-10-2025,502,Pen,1,0.8,0.8,2048,DISC10
1473,1,Downtown,01-10-2025,503,Stapler,8,5.25,42,,
1474,2,Suburb,04-10-2025,502,Pen,10,0.8,8,2122,
1475,1,Downtown,25-10-2025,502,Pen,9,0.8,7.2,,DISC5
1476,1,Downtown,10-10-2025,502,Pen,5,0.8,4,2162,
1477,3,Airport,18-10-2025,505,Marker,5,1.75,8.75,2136,DISC10
1478,2,Suburb,10-10-2025,501,Notebook,9,3.5,31.5,,DISC5
1479,3,Airport,15-10-2025,503,Stapler,2,5.25,10.5,,
1480,2,Suburb,13-10-2025,506,Highlighter,3,0.9,2.7,2032,DISC5
1481,1,Downtown,04-10-2025,505,Marker,4,1.75,7,,
1482,3,Airport,01-10-2025,502,Pen,5,0.8,4,2188,
1483,1,Downtown,10-10-2025,501,Notebook,1,3.5,3.5,2104,
1484,3,Airport,22-10-2025,506,Highlighter,6,0.9,5.4,,
1485,2,Suburb,18-10-2025,503,Stapler,10,5.25,52.5,2022,
1486,3,Airport,17-10-2025,503,Stapler,8,5.25,42,2134,DISC5
1487,2,Suburb,24-10-2025,506,Highlighter,8,0.9,7.2,2033,DISC10
1488,1,Downtown,18-10-2025,504,Folder,9,1.2,10.8,,DISC10
1489,3,Airport,13-10-2025,503,Stapler,6,5.25,31.5,,DISC10
1490,1,Downtown,25-10-2025,501,Notebook,6,3.5,21,2122,DISC5
1491,3,Airport,05-10-2025,504,Folder,1,1.2,1.2,2141,
1492,2,Suburb,25-10-2025,506,Highlighter,6,0.9,5.4,,
1493,2,Suburb,19-10-2025,506,Highlighter,8,0.9,7.2,,
1494,3,Airport,03-10-2025,503,Stapler,1,5.25,5.25,2143,DISC10
1495,1,Downtown,09-10-2025,504,Folder,9,1.2,10.8,2098,
1496,2,Suburb,17-10-2025,501,Notebook,8,3.5,28,,
1497,2,Suburb,24-10-2025,506,Highlighter,7,0.9,6.3,2180,
1498,3,Airport,27-10-2025,504,Folder,2,1.2,2.4,2134,DISC5
1499,3,Airport,25-10-2025,501,Notebook,8,3.5,28,,DISC5
1500,3,Airport,10-10-2025,501,Notebook,7,3.5,24.5,2109,DISC10
1501,2,Suburb,29-10-2025,501,Notebook,8,3.5,28,2008,
1502,3,Airport,11-10-2025,505,Marker,8,1.75,14,,DISC10
1503,3,Airport,14-10-2025,505,Marker,2,1.75,3.5,2105,
1504,2,Suburb,16-10-2025,503,Stapler,9,5.25,47.25,2077,DISC10
1505,2,Suburb,21-10-2025,503,Stapler,7,5.25,36.75,,
1506,1,Downtown,29-10-2025,505,Marker,6,1.75,10.5,2148,
1507,3,Airport,05-10-2025,503,Stapler,4,5.25,21,2115,DISC10
1508,3,Airport,30-10-2025,503,Stapler,7,5.25,36.75,2026,DISC10
1509,1,Downtown,12-10-2025,504,Folder,2,1.2,2.4,2197,DISC5
1510,1,Downtown,02-10-2025,506,Highlighter,1,0.9,0.9,2018,
1511,1,Downtown,20-10-2025,504,Folder,1,1.2,1.2,2021,DISC10
1512,3,Airport,24-10-2025,505,Marker,6,1.75,10.5,2004,
1513,2,Suburb,18-10-2025,506,Highlighter,1,0.9,0.9,2190,DISC5
1514,3,Airport,02-10-2025,503,Stapler,9,5.25,47.25,2193,
1515,1,Downtown,10-10-2025,504,Folder,6,1.2,7.2,,
1516,2,Suburb,14-10-2025,503,Stapler,7,5.25,36.75,,DISC5
1517,2,Suburb,30-10-2025,506,Highlighter,8,0.9,7.2,,
1518,2,Suburb,13-10-2025,503,Stapler,9,5.25,47.25,2015,DISC5
1519,1,Downtown,02-10-2025,505,Marker,7,1.75,12.25,,DISC5
1520,2,Suburb,28-10-2025,503,Stapler,6,5.25,31.5,2174,DISC5
1521,2,Suburb,09-10-2025,501,Notebook,8,3.5,28,,
1522,2,Suburb,08-10-2025,502,Pen,10,0.8,8,,DISC10
1523,2,Suburb,19-10-2025,504,Folder,6,1.2,7.2,,DISC5
1524,2,Suburb,09-10-2025,502,Pen,6,0.8,4.8,2169,DISC10
1525,1,Downtown,26-10-2025,504,Folder,1,1.2,1.2,2138,DISC10
1526,3,Airport,15-10-2025,504,Folder,10,1.2,12,,DISC10
1527,3,Airport,04-10-2025,504,Folder,9,1.2,10.8,2024,DISC10
1528,3,Airport,27-10-2025,504,Folder,4,1.2,4.8,,
1529,1,Downtown,21-10-2025,505,Marker,4,1.75,7,2111,DISC5
1530,1,Downtown,24-10-2025,501,Notebook,4,3.5,14,2166,DISC10
1531,1,Downtown,28-10-2025,504,Folder,2,1.2,2.4,,DISC5
1532,3,Airport,01-10-2025,506,Highlighter,9,0.9,8.1,,DISC5
1533,3,Airport,12-10-2025,505,Marker,8,1.75,14,2057,
1534,1,Downtown,27-10-2025,503,Stapler,4,5.25,21,,DISC5
1535,3,Airport,09-10-2025,502,Pen,1,0.8,0.8,2170,
1536,1,Downtown,18-10-2025,505,Marker,8,1.75,14,,DISC10
1537,3,Airport,20-10-2025,502,Pen,7,0.8,5.6,2095,
1538,1,Downtown,20-10-2025,502,Pen,2,0.8,1.6,2179,
1539,3,Airport,05-10-2025,506,Highlighter,2,0.9,1.8,2064,
1540,3,Airport,15-10-2025,504,Folder,6,1.2,7.2,2171,DISC10
1541,2,Suburb,08-10-2025,501,Notebook,4,3.5,14,,DISC5
1542,3,Airport,17-10-2025,502,Pen,3,0.8,2.4,2001,DISC10
1543,2,Suburb,20-10-2025,503,Stapler,6,5.25,31.5,,
1544,3,Airport,25-10-2025,503,Stapler,5,5.25,26.25,,DISC5
1545,1,Downtown,13-10-2025,502,Pen,5,0.8,4,,DISC5
1546,1,Downtown,06-10-2025,501,Notebook,7,3.5,24.5,,
1547,3,Airport,18-10-2025,506,Highlighter,4,0.9,3.6,,DISC10
1548,3,Airport,10-10-2025,501,Notebook,8,3.5,28,,DISC5
1549,3,Airport,14-10-2025,504,Folder,4,1.2,4.8,,DISC10
1550,2,Suburb,16-10-2025,503,Stapler,8,5.25,42,,DISC10
1551,2,Suburb,19-10-2025,502,Pen,8,0.8,6.4,,
1552,3,Airport,10-10-2025,504,Folder,10,1.2,12,,
1553,1,Downtown,14-10-2025,505,Marker,6,1.75,10.5,2075,
1554,1,Downtown,14-10-2025,506,Highlighter,9,0.9,8.1,,DISC5
1555,1,Downtown,08-10-2025,501,Notebook,2,3.5,7,,DISC10
1556,3,Airport,27-10-2025,504,Folder,6,1.2,7.2,,DISC10
1557,3,Airport,18-10-2025,505,Marker,10,1.75,17.5,,
1558,3,Airport,28-10-2025,504,Folder,6,1.2,7.2,2172,DISC5
1559,1,Downtown,31-10-2025,501,Notebook,4,3.5,14,2112,
1560,1,Downtown,26-10-2025,505,Marker,4,1.75,7,2113,
1561,3,Airport,18-10-2025,505,Marker,10,1.75,17.5,2137,DISC5
1562,3,Airport,02-10-2025,504,Folder,2,1.2,2.4,,
1563,3,Airport,15-10-2025,502,Pen,5,0.8,4,,DISC5
1564,3,Airport,18-10-2025,503,Stapler,4,5.25,21,,
1565,2,Suburb,10-10-2025,505,Marker,1,1.75,1.75,,DISC10
1566,2,Suburb,11-10-2025,503,Stapler,9,5.25,47.25,2109,DISC5
1567,2,Suburb,28-10-2025,504,Folder,2,1.2,2.4,,DISC5
1568,2,Suburb,22-10-2025,504,Folder,1,1.2,1.2,2094,
1569,1,Downtown,20-10-2025,505,Marker,2,1.75,3.5,2141,DISC5
1570,2,Suburb,26-10-2025,501,Notebook,10,3.5,35,2136,DISC5
1571,2,Suburb,05-10-2025,502,Pen,5,0.8,4,,
1572,2,Suburb,21-10-2025,502,Pen,2,0.8,1.6,,
1573,2,Suburb,18-10-2025,503,Stapler,5,5.25,26.25,2049,
1574,2,Suburb,28-10-2025,503,Stapler,5,5.25,26.25,,DISC5
1575,2,Suburb,26-10-2025,501,Notebook,6,3.5,21,,DISC5
1576,2,Suburb,19-10-2025,502,Pen,10,0.8,8,2145,DISC10
1577,2,Suburb,14-10-2025,503,Stapler,8,5.25,42,2106,DISC10
1578,3,Airport,21-10-2025,504,Folder,4,1.2,4.8,2121,
1579,1,Downtown,09-10-2025,502,Pen,5,0.8,4,,
1580,3,Airport,17-10-2025,504,Folder,7,1.2,8.4,,DISC10
1581,3,Airport,09-10-2025,505,Marker,9,1.75,15.75,,DISC5
1582,3,Airport,14-10-2025,505,Marker,1,1.75,1.75,,DISC5
1583,2,Suburb,09-10-2025,502,Pen,4,0.8,3.2,2011,
1584,2,Suburb,01-10-2025,503,Stapler,3,5.25,15.75,,DISC10
1585,2,Suburb,24-10-2025,501,Notebook,6,3.5,21,2140,DISC10
1586,3,Airport,30-10-2025,502,Pen,8,0.8,6.4,,DISC10
1587,1,Downtown,27-10-2025,506,Highlighter,4,0.9,3.6,2180,
1588,1,Downtown,18-10-2025,505,Marker,5,1.75,8.75,2015,
1589,3,Airport,28-10-2025,502,Pen,7,0.8,5.6,,DISC5
1590,3,Airport,05-10-2025,501,Notebook,2,3.5,7,2010,DISC10
1591,3,Airport,18-10-2025,501,Notebook,4,3.5,14,2111,
1592,1,Downtown,08-10-2025,506,Highlighter,6,0.9,5.4,,
1593,2,Suburb,22-10-2025,501,Notebook,9,3.5,31.5,2013,DISC10
1594,1,Downtown,16-10-2025,504,Folder,10,1.2,12,,
1595,3,Airport,03-10-2025,506,Highlighter,10,0.9,9,2164,DISC5
1596,3,Airport,07-10-2025,502,Pen,6,0.8,4.8,2149,DISC5
1597,2,Suburb,22-10-2025,504,Folder,7,1.2,8.4,,DISC10
1598,2,Suburb,07-10-2025,506,Highlighter,2,0.9,1.8,2133,
1599,1,Downtown,12-10-2025,503,Stapler,3,5.25,15.75,,DISC10
1600,2,Suburb,02-10-2025,505,Marker,4,1.75,7,2022,DISC10
1601,2,Suburb,22-10-2025,501,Notebook,1,3.5,3.5,,
1602,1,Downtown,03-10-2025,506,Highlighter,6,0.9,5.4,,
1603,3,Airport,17-10-2025,505,Marker,6,1.75,10.5,,
1604,1,Downtown,08-10-2025,501,Notebook,8,3.5,28,,DISC5
1605,2,Suburb,15-10-2025,505,Marker,9,1.75,15.75,,
1606,1,Downtown,29-10-2025,505,Marker,8,1.75,14,,DISC10
1607,1,Downtown,31-10-2025,501,Notebook,4,3.5,14,2090,
1608,1,Downtown,13-10-2025,504,Folder,4,1.2,4.8,2192,DISC10
1609,3,Airport,27-10-2025,506,Highlighter,2,0.9,1.8,,
1610,3,Airport,17-10-2025,503,Stapler,2,5.25,10.5,,DISC10
1611,1,Downtown,09-10-2025,502,Pen,1,0.8,0.8,,
1612,3,Airport,29-10-2025,502,Pen,1,0.8,0.8,,
1613,2,Suburb,01-10-2025,502,Pen,10,0.8,8,2116,
1614,1,Downtown,02-10-2025,501,Notebook,2,3.5,7,,DISC5
1615,3,Airport,26-10-2025,503,Stapler,8,5.25,42,2064,
1616,2,Suburb,04-10-2025,501,Notebook,9,3.5,31.5,2037,DISC10
1617,3,Airport,17-10-2025,503,Stapler,7,5.25,36.75,2075,
1618,2,Suburb,10-10-2025,505,Marker,6,1.75,10.5,,DISC5
1619,3,Airport,17-10-2025,504,Folder,5,1.2,6,,DISC10
1620,1,Downtown,31-10-2025,501,Notebook,9,3.5,31.5,,
1621,3,Airport,16-10-2025,506,Highlighter,5,0.9,4.5,,
1622,2,Suburb,16-10-2025,504,Folder,6,1.2,7.2,2111,DISC10
1623,2,Suburb,06-10-2025,504,Folder,1,1.2,1.2,2148,DISC10
1624,3,Airport,12-10-2025,503,Stapler,2,5.25,10.5,,
1625,3,Airport,14-10-2025,503,Stapler,3,5.25,15.75,,
1626,1,Downtown,08-10-2025,501,Notebook,1,3.5,3.5,,
1627,2,Suburb,27-10-2025,504,Folder,7,1.2,8.4,,DISC10
1628,2,Suburb,18-10-2025,504,Folder,3,1.2,3.6,2021,DISC5
1629,2,Suburb,03-10-2025,501,Notebook,10,3.5,35,2033,
1630,3,Airport,04-10-2025,502,Pen,6,0.8,4.8,,
1631,2,Suburb,09-10-2025,503,Stapler,3,5.25,15.75,2199,
1632,2,Suburb,31-10-2025,504,Folder,2,1.2,2.4,,DISC10
1633,1,Downtown,13-10-2025,505,Marker,2,1.75,3.5,2095,DISC10
1634,3,Airport,27-10-2025,503,Stapler,5,5.25,26.25,,
1635,3,Airport,08-10-2025,505,Marker,9,1.75,15.75,2153,
1636,3,Airport,02-10-2025,502,Pen,6,0.8,4.8,,DISC10
1637,2,Suburb,21-10-2025,506,Highlighter,9,0.9,8.1,2188,
1638,2,Suburb,26-10-2025,505,Marker,2,1.75,3.5,,
1639,2,Suburb,15-10-2025,502,Pen,2,0.8,1.6,,
1640,1,Downtown,30-10-2025,505,Marker,1,1.75,1.75,,DISC5
1641,3,Airport,03-10-2025,505,Marker,10,1.75,17.5,2135,DISC5
1642,2,Suburb,16-10-2025,502,Pen,10,0.8,8,2193,
1643,3,Airport,08-10-2025,501,Notebook,7,3.5,24.5,,DISC10
1644,2,Suburb,11-10-2025,504,Folder,4,1.2,4.8,,
1645,2,Suburb,24-10-2025,504,Folder,4,1.2,4.8,,
1646,3,Airport,17-10-2025,504,Folder,7,1.2,8.4,,DISC5
1647,2,Suburb,21-10-2025,505,Marker,5,1.75,8.75,2165,
1648,3,Airport,12-10-2025,505,Marker,2,1.75,3.5,,DISC10
1649,2,Suburb,07-10-2025,506,Highlighter,6,0.9,5.4,,DISC5
1650,1,Downtown,02-10-2025,506,Highlighter,3,0.9,2.7,,DISC10
1651,2,Suburb,12-10-2025,504,Folder,1,1.2,1.2,,
1652,2,Suburb,09-10-2025,503,Stapler,4,5.25,21,2149,
1653,2,Suburb,13-10-2025,506,Highlighter,5,0.9,4.5,2006,DISC10
1654,1,Downtown,30-10-2025,505,Marker,3,1.75,5.25,2161,DISC10
1655,3,Airport,15-10-2025,506,Highlighter,9,0.9,8.1,2073,DISC5
1656,2,Suburb,27-10-2025,506,Highlighter,2,0.9,1.8,2028,
1657,1,Downtown,21-10-2025,503,Stapler,8,5.25,42,2033,DISC5
1658,3,Airport,28-10-2025,505,Marker,8,1.75,14,,
1659,2,Suburb,12-10-2025,502,Pen,7,0.8,5.6,,
1660,2,Suburb,20-10-2025,505,Marker,1,1.75,1.75,,
1661,1,Downtown,01-10-2025,502,Pen,7,0.8,5.6,2130,
1662,2,Suburb,27-10-2025,506,Highlighter,8,0.9,7.2,,
1663,1,Downtown,22-10-2025,506,Highlighter,6,0.9,5.4,,
1664,1,Downtown,23-10-2025,505,Marker,1,1.75,1.75,,DISC10
1665,1,Downtown,28-10-2025,506,Highlighter,2,0.9,1.8,2119,
1666,3,Airport,22-10-2025,503,Stapler,1,5.25,5.25,2133,
1667,2,Suburb,15-10-2025,504,Folder,9,1.2,10.8,,DISC10
1668,3,Airport,11-10-2025,504,Folder,3,1.2,3.6,2043,
1669,3,Airport,27-10-2025,503,Stapler,7,5.25,36.75,2047,
1670,3,Airport,27-10-2025,505,Marker,1,1.75,1.75,2137,DISC10
1671,2,Suburb,06-10-2025,506,Highlighter,2,0.9,1.8,2109,
1672,1,Downtown,14-10-2025,502,Pen,4,0.8,3.2,2149,DISC10
1673,1,Downtown,09-10-2025,505,Marker,6,1.75,10.5,2023,DISC5
1674,2,Suburb,12-10-2025,503,Stapler,10,5.25,52.5,2029,
1675,2,Suburb,07-10-2025,501,Notebook,10,3.5,35,2161,DISC10
1676,3,Airport,31-10-2025,504,Folder,5,1.2,6,,DISC10
1677,3,Airport,22-10-2025,501,Notebook,8,3.5,28,2081,
1678,3,Airport,03-10-2025,504,Folder,2,1.2,2.4,2085,
1679,2,Suburb,05-10-2025,502,Pen,2,0.8,1.6,2143,
1680,1,Downtown,30-10-2025,504,Folder,2,1.2,2.4,,DISC5
1681,2,Suburb,31-10-2025,501,Notebook,10,3.5,35,2001,DISC5
1682,1,Downtown,01-10-2025,501,Notebook,10,3.5,35,,
1683,2,Suburb,15-10-2025,501,Notebook,10,3.5,35,,DISC10
1684,3,Airport,22-10-2025,502,Pen,1,0.8,0.8,2166,DISC5
1685,3,Airport,07-10-2025,502,Pen,2,0.8,1.6,,DISC5
1686,3,Airport,18-10-2025,506,Highlighter,8,0.9,7.2,2115,DISC10
1687,3,Airport,01-10-2025,503,Stapler,5,5.25,26.25,2107,DISC5
1688,3,Airport,26-10-2025,502,Pen,7,0.8,5.6,2187,
1689,3,Airport,25-10-2025,501,Notebook,1,3.5,3.5,,
1690,1,Downtown,23-10-2025,506,Highlighter,10,0.9,9,,DISC5
1691,2,Suburb,04-10-2025,503,Stapler,4,5.25,21,2153,
1692,1,Downtown,07-10-2025,503,Stapler,1,5.25,5.25,2136,DISC5
1693,2,Suburb,24-10-2025,504,Folder,2,1.2,2.4,,DISC5
1694,1,Downtown,12-10-2025,506,Highlighter,4,0.9,3.6,2125,
1695,1,Downtown,19-10-2025,504,Folder,3,1.2,3.6,,
1696,1,Downtown,07-10-2025,503,Stapler,3,5.25,15.75,,DISC5
1697,3,Airport,04-10-2025,506,Highlighter,4,0.9,3.6,2106,
1698,3,Airport,03-10-2025,505,Marker,5,1.75,8.75,2100,
1699,3,Airport,24-10-2025,503,Stapler,2,5.25,10.5,2055,
1700,3,Airport,05-10-2025,503,Stapler,7,5.25,36.75,,DISC5
1701,2,Suburb,21-10-2025,505,Marker,3,1.75,5.25,,DISC10
1702,1,Downtown,15-10-2025,503,Stapler,4,5.25,21,,
1703,2,Suburb,12-10-2025,506,Highlighter,3,0.9,2.7,,DISC5
1704,1,Downtown,24-10-2025,506,Highlighter,6,0.9,5.4,2141,
1705,2,Suburb,22-10-2025,501,Notebook,9,3.5,31.5,,DISC5
1706,3,Airport,24-10-2025,504,Folder,8,1.2,9.6,,
1707,1,Downtown,08-10-2025,502,Pen,3,0.8,2.4,2130,DISC5
1708,1,Downtown,02-10-2025,501,Notebook,7,3.5,24.5,,
1709,3,Airport,19-10-2025,505,Marker,7,1.75,12.25,2100,
1710,1,Downtown,11-10-2025,505,Marker,4,1.75,7,2124,
1711,3,Airport,19-10-2025,501,Notebook,10,3.5,35,,DISC10
1712,2,Suburb,14-10-2025,504,Folder,9,1.2,10.8,,
1713,1,Downtown,05-10-2025,504,Folder,1,1.2,1.2,2169,DISC5
1714,2,Suburb,10-10-2025,504,Folder,6,1.2,7.2,2049,DISC5
1715,1,Downtown,26-10-2025,502,Pen,6,0.8,4.8,,DISC5
1716,3,Airport,15-10-2025,501,Notebook,10,3.5,35,,DISC10
1717,1,Downtown,23-10-2025,501,Notebook,1,3.5,3.5,2024,DISC10
1718,1,Downtown,26-10-2025,505,Marker,1,1.75,1.75,2155,DISC10
1719,2,Suburb,08-10-2025,504,Folder,10,1.2,12,,
1720,2,Suburb,29-10-2025,505,Marker,5,1.75,8.75,2097,DISC5
1721,1,Downtown,06-10-2025,506,Highlighter,1,0.9,0.9,2135,
1722,3,Airport,31-10-2025,506,Highlighter,2,0.9,1.8,,DISC5
1723,1,Downtown,27-10-2025,502,Pen,4,0.8,3.2,,DISC5
1724,2,Suburb,16-10-2025,506,Highlighter,8,0.9,7.2,,
1725,2,Suburb,20-10-2025,502,Pen,3,0.8,2.4,2103,
1726,2,Suburb,12-10-2025,504,Folder,8,1.2,9.6,,DISC5
1727,1,Downtown,10-10-2025,505,Marker,3,1.75,5.25,2193,DISC10
1728,2,Suburb,06-10-2025,504,Folder,3,1.2,3.6,2058,DISC10
1729,2,Suburb,19-10-2025,502,Pen,8,0.8,6.4,,
1730,3,Airport,17-10-2025,502,Pen,7,0.8,5.6,,
1731,1,Downtown,30-10-2025,502,Pen,10,0.8,8,,
1732,1,Downtown,02-10-2025,505,Marker,2,1.75,3.5,,
1733,1,Downtown,28-10-2025,505,Marker,9,1.75,15.75,,DISC10
1734,1,Downtown,23-10-2025,506,Highlighter,4,0.9,3.6,2078,DISC5
